time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010473794754	8.92836	-7.78461	-2.72831	2.14786	0.0217339	radar	0	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	9.03744	-8.08289	-2.73915	2.09147	-0.0431665	lidar	1.00757	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.03744	-8.08289	-2.73915	2.09147	-0.0431665	radar	0	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.17311	-8.34557	-2.7301	2.07707	-0.0539136	lidar	0.0334662	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.17311	-8.34557	-2.7301	2.07707	-0.0539136	radar	0	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.27564	-8.60778	-2.73917	2.04142	-0.0872255	lidar	0.283168	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.27564	-8.60778	-2.73917	2.04142	-0.0872255	radar	0	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.3837	-8.88515	-2.77848	2.00828	-0.113857	lidar	0.326414	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.3837	-8.88515	-2.77848	2.00828	-0.113857	radar	0	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.48399	-9.16183	-2.75575	1.97648	-0.135355	lidar	0.154933	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.48399	-9.16183	-2.75575	1.97648	-0.135355	radar	0	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.57771	-9.44543	-2.74551	1.94273	-0.156205	lidar	0.110826	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.57771	-9.44543	-2.74551	1.94273	-0.156205	radar	0	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.67936	-9.73696	-2.7598	1.91811	-0.164301	lidar	0.0330757	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.67936	-9.73696	-2.7598	1.91811	-0.164301	radar	0	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.7611	-10.0132	-2.78136	1.88901	-0.178111	lidar	0.0898232	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.7611	-10.0132	-2.78136	1.88901	-0.178111	radar	0	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.81259	-10.3249	-2.79129	1.83233	-0.218951	lidar	0.411439	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.81259	-10.3249	-2.79129	1.83233	-0.218951	radar	0	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.87791	-10.6296	-2.80069	1.79829	-0.229893	lidar	0.0360996	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.87791	-10.6296	-2.80069	1.79829	-0.229893	radar	0	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.90582	-10.9344	-2.79068	1.74309	-0.262945	lidar	0.265358	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.90582	-10.9344	-2.79068	1.74309	-0.262945	radar	0	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.90839	-11.2417	-2.78032	1.67791	-0.303013	lidar	0.386819	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.90839	-11.2417	-2.78032	1.67791	-0.303013	radar	0	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.90994	-11.5347	-2.80267	1.62601	-0.326713	lidar	0.186463	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.90994	-11.5347	-2.80267	1.62601	-0.326713	radar	0	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.85533	-11.8495	-2.79999	1.53673	-0.385941	lidar	0.84536	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.85533	-11.8495	-2.79999	1.53673	-0.385941	radar	0	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.76799	-12.155	-2.78878	1.43799	-0.448507	lidar	0.93372	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.76799	-12.155	-2.78878	1.43799	-0.448507	radar	0	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.65124	-12.417	-2.71685	1.33363	-0.510512	lidar	1.32776	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.65124	-12.417	-2.71685	1.33363	-0.510512	radar	0	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.48798	-12.6488	-2.62969	1.20535	-0.591659	lidar	2.18175	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.48798	-12.6488	-2.62969	1.20535	-0.591659	radar	0	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.25213	-12.8587	-2.57192	1.03225	-0.711837	lidar	3.76086	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.25213	-12.8587	-2.57192	1.03225	-0.711837	radar	0	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	9.00573	-13.0415	-2.53197	0.867251	-0.808202	lidar	2.40765	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	9.00573	-13.0415	-2.53197	0.867251	-0.808202	radar	0	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.72002	-13.2089	-2.55207	0.690776	-0.903871	lidar	2.31189	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.72002	-13.2089	-2.55207	0.690776	-0.903871	radar	0	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.40954	-13.2956	-2.52209	0.490527	-1.01535	lidar	3.05991	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.40954	-13.2956	-2.52209	0.490527	-1.01535	radar	0	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	8.10131	-13.3178	-2.51459	0.286052	-1.12852	lidar	3.25382	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	8.10131	-13.3178	-2.51459	0.286052	-1.12852	radar	0	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.7688	-13.3367	-2.5692	0.0971827	-1.19724	lidar	1.45482	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.7688	-13.3367	-2.5692	0.0971827	-1.19724	radar	0	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.44316	-13.2722	-2.59127	-0.111883	-1.28065	lidar	1.67827	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.44316	-13.2722	-2.59127	-0.111883	-1.28065	radar	0	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.12963	-13.1966	-2.64845	-0.281944	-1.31035	lidar	0.498204	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	7.12963	-13.1966	-2.64845	-0.281944	-1.31035	radar	0	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.80081	-13.1106	-2.7612	-0.416042	-1.29558	lidar	1.11259	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.80081	-13.1106	-2.7612	-0.416042	-1.29558	radar	0	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.51198	-13.0407	-2.78309	-0.493121	-1.22444	lidar	1.11756	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.51198	-13.0407	-2.78309	-0.493121	-1.22444	radar	0	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.22064	-12.9389	-2.81368	-0.569956	-1.16203	lidar	0.905619	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.22064	-12.9389	-2.81368	-0.569956	-1.16203	radar	0	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.9322	-12.7919	-2.85796	-0.657578	-1.11813	lidar	0.577694	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.9322	-12.7919	-2.85796	-0.657578	-1.11813	radar	0	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.64442	-12.6543	-2.88218	-0.710571	-1.04296	lidar	1.31918	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.64442	-12.6543	-2.88218	-0.710571	-1.04296	radar	0	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.3519	-12.4829	-2.93495	-0.764398	-0.976987	lidar	1.2421	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.3519	-12.4829	-2.93495	-0.764398	-0.976987	radar	0	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.09989	-12.2908	-2.93361	-0.829621	-0.931099	lidar	0.487509	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	5.09989	-12.2908	-2.93361	-0.829621	-0.931099	radar	0	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.89572	-12.0948	-2.92246	-0.897009	-0.902887	lidar	0.206241	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.89572	-12.0948	-2.92246	-0.897009	-0.902887	radar	0	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.73919	-11.8842	-2.8716	-0.981352	-0.896744	lidar	0.240611	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.73919	-11.8842	-2.8716	-0.981352	-0.896744	radar	0	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.57441	-11.6392	-2.89254	-1.06145	-0.885757	lidar	0.074443	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.57441	-11.6392	-2.89254	-1.06145	-0.885757	radar	0	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.48003	-11.4028	-2.82361	-1.16183	-0.8999	lidar	0.513281	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.48003	-11.4028	-2.82361	-1.16183	-0.8999	radar	0	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.4032	-11.0915	-2.82871	-1.29172	-0.934738	lidar	0.300468	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.4032	-11.0915	-2.82871	-1.29172	-0.934738	radar	0	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.37722	-10.812	-2.75788	-1.41819	-0.962739	lidar	0.640833	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.37722	-10.812	-2.75788	-1.41819	-0.962739	radar	0	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.38081	-10.524	-2.71715	-1.5462	-0.98845	lidar	0.305069	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.38081	-10.524	-2.71715	-1.5462	-0.98845	radar	0	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.40842	-10.2325	-2.69936	-1.66877	-1.00416	lidar	0.0867222	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.40842	-10.2325	-2.69936	-1.66877	-1.00416	radar	0	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.48858	-9.94223	-2.69102	-1.8077	-1.03604	lidar	0.250513	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.48858	-9.94223	-2.69102	-1.8077	-1.03604	radar	0	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.59985	-9.65362	-2.70578	-1.9431	-1.05938	lidar	0.150095	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.59985	-9.65362	-2.70578	-1.9431	-1.05938	radar	0	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.76198	-9.38103	-2.725	-2.09101	-1.09359	lidar	0.311069	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.76198	-9.38103	-2.725	-2.09101	-1.09359	radar	0	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.9302	-9.10257	-2.77997	-2.20844	-1.08882	lidar	0.257942	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	4.9302	-9.10257	-2.77997	-2.20844	-1.08882	radar	0	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.12981	-8.86157	-2.79686	-2.3289	-1.08901	lidar	0.0237973	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.12981	-8.86157	-2.79686	-2.3289	-1.08901	radar	0	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.34475	-8.61682	-2.84585	-2.42759	-1.06461	lidar	0.329946	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.34475	-8.61682	-2.84585	-2.42759	-1.06461	radar	0	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.54249	-8.40037	-2.82765	-2.4992	-1.0151	lidar	0.579032	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.54249	-8.40037	-2.82765	-2.4992	-1.0151	radar	0	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.72274	-8.17598	-2.84754	-2.53123	-0.937868	lidar	1.46271	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.72274	-8.17598	-2.84754	-2.53123	-0.937868	radar	0	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.93167	-7.95	-2.84461	-2.5677	-0.864352	lidar	1.25606	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.93167	-7.95	-2.84461	-2.5677	-0.864352	radar	0	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.17683	-7.74458	-2.86524	-2.61991	-0.816949	lidar	0.559321	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.17683	-7.74458	-2.86524	-2.61991	-0.816949	radar	0	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.39371	-7.549	-2.87682	-2.64356	-0.752622	lidar	1.03599	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.39371	-7.549	-2.87682	-2.64356	-0.752622	radar	0	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.62836	-7.3506	-2.85953	-2.66598	-0.685846	lidar	1.08186	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.62836	-7.3506	-2.85953	-2.66598	-0.685846	radar	0	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.83574	-7.1546	-2.84755	-2.66373	-0.607126	lidar	1.56739	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.83574	-7.1546	-2.84755	-2.66373	-0.607126	radar	0	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	7.04263	-6.99397	-2.80186	-2.67937	-0.556827	lidar	0.826758	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.04263	-6.99397	-2.80186	-2.67937	-0.556827	radar	0	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.29635	-6.8243	-2.79675	-2.70231	-0.51416	lidar	0.452395	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.29635	-6.8243	-2.79675	-2.70231	-0.51416	radar	0	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.5074	-6.65112	-2.77449	-2.69442	-0.447985	lidar	1.16535	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.5074	-6.65112	-2.77449	-2.69442	-0.447985	radar	0	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.72253	-6.5016	-2.74239	-2.70072	-0.404922	lidar	0.574785	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.72253	-6.5016	-2.74239	-2.70072	-0.404922	radar	0	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.96587	-6.37224	-2.74677	-2.72618	-0.388133	lidar	0.0777394	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	7.96587	-6.37224	-2.74677	-2.72618	-0.388133	radar	0	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.21117	-6.21339	-2.72518	-2.72613	-0.340524	lidar	0.60514	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.21117	-6.21339	-2.72518	-2.72613	-0.340524	radar	0	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.43734	-6.04207	-2.68535	-2.70607	-0.276913	lidar	1.11991	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.43734	-6.04207	-2.68535	-2.70607	-0.276913	radar	0	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.68361	-5.88954	-2.67325	-2.70516	-0.242396	lidar	0.302747	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.68361	-5.88954	-2.67325	-2.70516	-0.242396	radar	0	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.94854	-5.72922	-2.70027	-2.70153	-0.209201	lidar	0.335699	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	8.94854	-5.72922	-2.70027	-2.70153	-0.209201	radar	0	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.1763	-5.55752	-2.7176	-2.67272	-0.154582	lidar	0.799537	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.1763	-5.55752	-2.7176	-2.67272	-0.154582	radar	0	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.40877	-5.39088	-2.68812	-2.65267	-0.113703	lidar	0.48347	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.40877	-5.39088	-2.68812	-2.65267	-0.113703	radar	0	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.62757	-5.18462	-2.67456	-2.59934	-0.0413041	lidar	1.27954	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.62757	-5.18462	-2.67456	-2.59934	-0.0413041	radar	0	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.83124	-4.95966	-2.66208	-2.5322	0.0373899	lidar	1.49908	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.83124	-4.95966	-2.66208	-2.5322	0.0373899	radar	0	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	10.0283	-4.74188	-2.64336	-2.47539	0.0953163	lidar	0.830011	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0283	-4.74188	-2.64336	-2.47539	0.0953163	radar	0	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.205	-4.52608	-2.64952	-2.41668	0.149176	lidar	0.743219	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.205	-4.52608	-2.64952	-2.41668	0.149176	radar	0	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3862	-4.27119	-2.66353	-2.34288	0.211946	lidar	0.982627	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.3862	-4.27119	-2.66353	-2.34288	0.211946	radar	0	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5729	-4.01731	-2.69341	-2.28458	0.249846	lidar	0.424215	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.5729	-4.01731	-2.69341	-2.28458	0.249846	radar	0	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7556	-3.77506	-2.70491	-2.24276	0.265357	lidar	0.0681872	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.7556	-3.77506	-2.70491	-2.24276	0.265357	radar	0	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9373	-3.50893	-2.74752	-2.19563	0.284327	lidar	0.238965	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9373	-3.50893	-2.74752	-2.19563	0.284327	radar	0	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0826	-3.22442	-2.76787	-2.12733	0.324551	lidar	0.406522	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.0826	-3.22442	-2.76787	-2.12733	0.324551	radar	0	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.2042	-2.92473	-2.78831	-2.04994	0.369973	lidar	0.508222	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.2042	-2.92473	-2.78831	-2.04994	0.369973	radar	0	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.2602	-2.61323	-2.76561	-1.93895	0.447318	lidar	1.4035	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.2602	-2.61323	-2.76561	-1.93895	0.447318	radar	0	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.2842	-2.30179	-2.73836	-1.82431	0.519519	lidar	1.26083	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.2842	-2.30179	-2.73836	-1.82431	0.519519	radar	0	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3485	-1.98829	-2.77294	-1.75813	0.52892	lidar	0.122292	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.3485	-1.98829	-2.77294	-1.75813	0.52892	radar	0	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.336	-1.67019	-2.76913	-1.64879	0.585388	lidar	0.740254	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.336	-1.67019	-2.76913	-1.64879	0.585388	radar	0	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.3164	-1.3598	-2.76784	-1.55641	0.616203	lidar	0.219087	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.3164	-1.3598	-2.76784	-1.55641	0.616203	radar	0	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.2459	-1.05546	-2.75696	-1.44339	0.66641	lidar	0.58709	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.2459	-1.05546	-2.75696	-1.44339	0.66641	radar	0	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	11.1002	-0.749357	-2.76572	-1.29103	0.753701	lidar	1.76366	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	11.1002	-0.749357	-2.76572	-1.29103	0.753701	radar	0	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.9417	-0.456305	-2.78642	-1.15687	0.810051	lidar	0.773914	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.9417	-0.456305	-2.78642	-1.15687	0.810051	radar	0	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.721	-0.222525	-2.79359	-0.993322	0.901308	lidar	2.03863	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.721	-0.222525	-2.79359	-0.993322	0.901308	radar	0	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.4683	-0.0327565	-2.73759	-0.821471	0.983279	lidar	1.82727	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.4683	-0.0327565	-2.73759	-0.821471	0.983279	radar	0	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.1763	0.0981665	-2.67965	-0.627385	1.0802	lidar	2.4658	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	10.1763	0.0981665	-2.67965	-0.627385	1.0802	radar	0	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.86428	0.18457	-2.64882	-0.42887	1.169	lidar	1.94049	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.86428	0.18457	-2.64882	-0.42887	1.169	radar	0	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.58191	0.240064	-2.60506	-0.263823	1.21057	lidar	0.569612	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.58191	0.240064	-2.60506	-0.263823	1.21057	radar	0	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.28305	0.244073	-2.58485	-0.084037	1.26243	lidar	0.672549	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.28305	0.244073	-2.58485	-0.084037	1.26243	radar	0	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.97987	0.24518	-2.62031	0.06437	1.27178	lidar	0.12812	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.97987	0.24518	-2.62031	0.06437	1.27178	radar	0	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.68052	0.223345	-2.65653	0.193352	1.25872	lidar	0.147066	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.68052	0.223345	-2.65653	0.193352	1.25872	radar	0	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.38705	0.185396	-2.68493	0.300053	1.22316	lidar	0.349345	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.38705	0.185396	-2.68493	0.300053	1.22316	radar	0	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.08685	0.108168	-2.73163	0.408689	1.19421	lidar	0.362417	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	8.08685	0.108168	-2.73163	0.408689	1.19421	radar	0	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.77764	0.0456297	-2.83287	0.467083	1.12582	lidar	1.98039	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.77764	0.0456297	-2.83287	0.467083	1.12582	radar	0	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.49975	-4.12799e-05	-2.83938	0.494222	1.03279	lidar	2.0765	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.49975	-4.12799e-05	-2.83938	0.494222	1.03279	radar	0	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.20869	-0.0828852	-2.82829	0.538014	0.957047	lidar	1.32343	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.20869	-0.0828852	-2.82829	0.538014	0.957047	radar	0	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.94869	-0.213478	-2.79945	0.611262	0.922582	lidar	0.336174	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
